User,UserID,Query,ResultID,ResultCreated_At,RTUser,RTID,RT_created_at,RT_text
michaelpina09,2302181100,Dodgers,1056293705613664256,2018-10-27 21:16:59,DodgerInsider,1056279144437178368,2018-10-27 20:19:07,Dodgers list Kershaw as the Game 5 starter. Still no Game 4 starter confirmed yet. https://t.co/VHlQnkt5e0
eden4peace,57426269,Dodgers,1056293703633985538,2018-10-27 21:16:58,realoverheardla,1056261201699586050,2018-10-27 19:07:49,Barista wearing a Red Sox jersey:Whats the name for the order?Customer: Go Dodgers.
BrandieConforti,358761548,Dodgers,1056293702870548481,2018-10-27 21:16:58,SurvivingGrady,1056263394867798017,2018-10-27 19:16:32,Alexa show me what will prove to be the most regrettable tweet ever. https://t.co/vbCDJoLXAe
Joy24Hope,1032416138255376385,Dodgers,1056293702652620802,2018-10-27 21:16:58,BTSNewsBrasil,1055992608881864705,2018-10-27 01:20:32,[VIDEO] Tocaram IDOL no estadio do Dodgers nos Estados Unidos!@BTS_twt  https://t.co/ptxdzEAXrq
rmendoza46_,833149740325892100,Dodgers,1056293702501511168,2018-10-27 21:16:58,DOPEITSDOM,1056254149841477633,2018-10-27 18:39:48,Lets go Dodgers!!!!!
Lil_Pablo17,570532114,Dodgers,1056293695375339520,2018-10-27 21:16:56,SportsNetLA,1056292617627951104,2018-10-27 21:12:39,Here is your #Dodgers starting lineup for Game 4 vs. the #RedSox. #WorldSeries | #LADetermined https://t.co/6bA65L91gQ
mazapan_dust,28938302,Dodgers,1056293694389682176,2018-10-27 21:16:56,card3nas_ie,1056232149257342976,2018-10-27 17:12:22,When you wake up and remember @Dodgers won last night https://t.co/wy7zNnXWNe
highkeynarry,1187621142,Dodgers,1056293693194420225,2018-10-27 21:16:56,TooManyEmmas,1056131865726410752,2018-10-27 10:33:53,Harry Styles is too good for this trash world https://t.co/vthe5Wh3kM
Frenchyrock,100081039,Dodgers,1056293688144420864,2018-10-27 21:16:54,karins_ra,1056015726971154433,2018-10-27 02:52:23,Si yo fuera de los Dodgers no tendria dedos. #nervios
_JeremyBooth,140488570,Dodgers,1056293684881305601,2018-10-27 21:16:54,SherryChaffin1,1056276514055032835,2018-10-27 20:08:40,Dear Dodgers I frickin love you-I do.Can I make just one little suggestion?When you tag the ball run like hell to  1st.Dont watch the ball..theres a guy standing at 1st who will tell you what youve hit and will wave at you like crazy if its more than a single.That is all.
1D5sosMum,886153508835164160,Dodgers,1056293682016595973,2018-10-27 21:16:53,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
minnahk_,848261083341012992,Dodgers,1056293677801205760,2018-10-27 21:16:52,Metro_Ents,1056133422194802688,2018-10-27 10:40:04,Harry Styles paid tribute to Elton Johns iconic Dodgers uniform and WOW https://t.co/DlKhrunYSS
OCGoodmusiqDom,510733671,Dodgers,1056293673942507520,2018-10-27 21:16:51,DOPEITSDOM,1056254149841477633,2018-10-27 18:39:48,Lets go Dodgers!!!!!
AlexLivesHere76,769610140332924928,Dodgers,1056293671371501569,2018-10-27 21:16:50,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
Dalerich81,82160851,Dodgers,1056293667823005697,2018-10-27 21:16:50,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
mel_b_1966,776775666666573825,Dodgers,1056293664614281217,2018-10-27 21:16:49,_paul_briggs_,1056273431279296512,2018-10-27 19:56:25,The best #worldseries early morning breakfast is served up by @maxmuncy9 #worldseries #dodgers https://t.co/CSE9kaZ9oo
jasjasjasmine_,367488627,Dodgers,1056293659941847040,2018-10-27 21:16:48,sergiee_,1056086224681627648,2018-10-27 07:32:31,That game was 18 innings and each game is 9 innings so that means according to my calculations this game is worth 2 wins so Dodgers are now tied 2-2 in the series lmfaoooo
Nifty_Kaitlyn,493747896,Dodgers,1056293659576958976,2018-10-27 21:16:48,DarienJ4,1056277628473098240,2018-10-27 20:13:05,Lakers &amp; Dodgers both walking away with Ws tonight. Speaking it into existence
Rlp1660Rick,785333508755460096,Dodgers,1056293657156947970,2018-10-27 21:16:47,R3Thorns,1056292807831281664,2018-10-27 21:13:25,#Game4#WorldSeries #dodgers #CaliforniaDodgers Fans support #JohnCox 4 Governor! #NoSocialistNewsom#SaveCalifornia https://t.co/GaMY25wfgj
nikki_aileen,2476221715,Dodgers,1056293649946861568,2018-10-27 21:16:45,noahcent,1056243750400286720,2018-10-27 17:58:28,Are the dodgers still playing?
stylesrjagger,729065025026011136,Dodgers,1056293649137438720,2018-10-27 21:16:45,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
bridgertontea,1244148314,Dodgers,1056293647438766080,2018-10-27 21:16:45,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
ByronMinaPonce,2424793838,Dodgers,1056293642267250689,2018-10-27 21:16:43,VictorMendozaL,1056276638349123585,2018-10-27 20:09:09,Quien da mas ... quien da mas... por la pelota del cuadrangular con que ganaron los Dodgers el dia de ayer. https://t.co/FCWIr0myly
T_willey,183756968,Dodgers,1056293639398150144,2018-10-27 21:16:43,DodgersNation,1056290487311581184,2018-10-27 21:04:11,#Dodgers #LineupFun #Game4 Ice Man 1BI cant believe what I just saw 2BGinger Jesus 3BSHOW ME THE MANNY SSCANON from Center CFBat Licker RFCT3 LFHe Who Catches from the Canon CDICK MOUNTAIN PLets tie this #WorldSeries UP https://t.co/cElgh3cg3e
arcerichiee,1479907946,Dodgers,1056293631231909888,2018-10-27 21:16:41,TitanicBaseball,1056177307537362944,2018-10-27 13:34:27,A WORLD SERIES WALK OFF HOME RUN!!!!MAX MUNCYS WALK OFF GAME RUN IN THE 18TH INNING IS EVEN BETTER WITH TITANIC MUSIC!!! WHAT A GAME!!! WHAT A WIN FOR THE @DODGERS!!!! https://t.co/vCbe6gv2UM
RobSoltero,3365381660,Dodgers,1056293630103748615,2018-10-27 21:16:41,BNightengale,1056288987613020165,2018-10-27 20:58:14,Rich Hill is indeed going Game 4 for #Dodgers just as planned with ace Clayton Kershaw going in Game 5 vs. #RedSox ace Chris Sale.
KinVerdes,152839086,Dodgers,1056293625020145664,2018-10-27 21:16:39,ESPNmx,1056087225677631488,2018-10-27 07:36:30,Y asi es como los Dodgers se llevan el tecero de la #smESPN en 18 entradas!#RedSox 2 - 3 #Dodgers https://t.co/iqvfZyO9FT
andreaa_Lp,4089761195,Dodgers,1056293617634103297,2018-10-27 21:16:38,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
lrzjmnz,979021868018495490,Dodgers,1056293611464081408,2018-10-27 21:16:36,Dodgers,1056247564985688064,2018-10-27 18:13:38,Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
WildBillBasebal,901503886036357121,Dodgers,1056293608737787904,2018-10-27 21:16:35,Dodgers,1056086322027216896,2018-10-27 07:32:54,#DodgersWIN!FINAL (18): #Dodgers 3 Red Sox 2 https://t.co/o5kUdwIGPc
JenniferLT90,3410870667,Dodgers,1056293606246531075,2018-10-27 21:16:35,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
jadah_tapusoa,918547093899264000,Dodgers,1056293603318751233,2018-10-27 21:16:34,miss_edna27,1056292919684911104,2018-10-27 21:13:51,how cute is my nephew?!  he told his dad to take a pic of him cause hes throwing the ball like @Cody_Bellinger did last night!  @Dodgers #ThisTeam #LA #WorldSeries https://t.co/OsD9tLanZY
markky_h,1010531651288477696,Dodgers,1056293603276926977,2018-10-27 21:16:34,BNightengale,1056292630919704576,2018-10-27 21:12:42,#Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
undynnable,257023864,Dodgers,1056293600357625856,2018-10-27 21:16:33,Dodgers,1056247564985688064,2018-10-27 18:13:38,Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
Grant12landry,1206706712,Dodgers,1056293596700262401,2018-10-27 21:16:33,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
jennystaysgold,908413320,Dodgers,1056293592333922305,2018-10-27 21:16:32,dodgers_randi,1056289272699936768,2018-10-27 20:59:22,Roberts didnt take the bait and put out best lineup for tonight. Lets do this. https://t.co/1XFfaLVYIr
directornss,218576003,Dodgers,1056293590987489280,2018-10-27 21:16:31,LosDodgers,1056220768659521536,2018-10-27 16:27:09,Revive los mejores momentos del #Juego3 de la #SerieMundial a traves de este album de     https://t.co/YlMX85Mhm5#LosDodgers  https://t.co/XymXVFVRey
illynabilly,732235062695976960,Dodgers,1056293588034678784,2018-10-27 21:16:31,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
jareddiamond,14633871,Dodgers,1056293586629578752,2018-10-27 21:16:30,jareddiamond,1056258688548106246,2018-10-27 18:57:50,When it finally ended the press box at Dodger Stadium smelled distinctly of marijuana. None of the assembled reporters could pinpoint the source of the odor wafting up from the seats below. Somehow it seemed fitting.https://t.co/FXEOmLqC4H
OfficialJanaya_,2957777095,Dodgers,1056293573379813376,2018-10-27 21:16:27,Starting9,1055983829608026117,2018-10-27 00:45:38,Yep thats definitely Bill Nye not a legendary Dodgers pitcher at a Dodgers World Series game nope its the science guy https://t.co/BzJBoB2LHR
Lebrot23,1001305958688079874,Dodgers,1056293568535498752,2018-10-27 21:16:26,darksharkkta,1056289737349115904,2018-10-27 21:01:12,ILA.... GO DODGERS  https://t.co/6scC0gwFuw
thethirssst,142454259,Dodgers,1056293567252054017,2018-10-27 21:16:26,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
thisisloso,79545779,Dodgers,1056293566815715328,2018-10-27 21:16:25,MikedupRadiocom,1056292835903729665,2018-10-27 21:13:31,The #Dodgers have finally threw their computer away! #WorldSeries https://t.co/BHPXUoSAUc
TheRealJanel,382630039,Dodgers,1056293562231521285,2018-10-27 21:16:24,R3Thorns,1056292807831281664,2018-10-27 21:13:25,#Game4#WorldSeries #dodgers #CaliforniaDodgers Fans support #JohnCox 4 Governor! #NoSocialistNewsom#SaveCalifornia https://t.co/GaMY25wfgj
Nation760x3,3521074273,Dodgers,1056293553784143874,2018-10-27 21:16:22,greggrosenthal,1056285410052104192,2018-10-27 20:44:01,Dodgers fans take a lot of grief but that was one of the best home crowds Ive ever experienced last night first pitch to last.
Katie_Ulanowski,1608231122,Dodgers,1056293551892586496,2018-10-27 21:16:22,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
TalkinToU,37725640,Dodgers,1056293542774026240,2018-10-27 21:16:20,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
LttleGel,10973142,Dodgers,1056293537459900416,2018-10-27 21:16:18,BNightengale,1056292630919704576,2018-10-27 21:12:42,#Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
toriimirandaa,2730484737,Dodgers,1056293530467856389,2018-10-27 21:16:17,Dodgers,1056087603991142405,2018-10-27 07:38:00,Guess there is a Max for how many innings will be played tonight. https://t.co/prBS1luHfK
BriannaDelilah,214675200,Dodgers,1056293527397687296,2018-10-27 21:16:16,SportsNetLA,1056292617627951104,2018-10-27 21:12:39,Here is your #Dodgers starting lineup for Game 4 vs. the #RedSox. #WorldSeries | #LADetermined https://t.co/6bA65L91gQ
jucamuva,116078341,Dodgers,1056293521324310528,2018-10-27 21:16:15,Dodgers,1056247564985688064,2018-10-27 18:13:38,Max Muncy delivers in the 18th! #TipoftheCap https://t.co/5By12Jc9ZB
RoChaves_CR,462307177,Dodgers,1056293517469855745,2018-10-27 21:16:14,c_sandovalp,1056086523484012544,2018-10-27 07:33:42,No no no nooooooooooo!!!! @Dodgers Que juego historico! @10Educastillo @Adri_hdezv @andresgr58 @jorge8martinez @Gustavolopezca @presimorado Quien mas trasnocho?
whitesox061705,4650495737,Dodgers,1056293515985108998,2018-10-27 21:16:13,BNightengale,1056292630919704576,2018-10-27 21:12:42,#Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
romechowder,753720589,Dodgers,1056293515242565632,2018-10-27 21:16:13,THEREAL_DV,1056289268698501120,2018-10-27 20:59:21,#Dodgers Game 4 Lineup with LHP Rodriguez on the moundFreese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P
joanna720,166404973,Dodgers,1056293506858139648,2018-10-27 21:16:11,rhiandoy,1056281457474191360,2018-10-27 20:28:18,Dodgers won last night b/c I joined the team  https://t.co/By9wkka0NB
Dan9Navarro,3296645789,Dodgers,1056293504773701633,2018-10-27 21:16:11,MLBONFOX,1056291472108994560,2018-10-27 21:08:06,Lets say you had major travel problems and didnt get on your Boston-LA flight until first pitch of Game 3.You still would have had time to see the @Dodgers 18th inning walk-off... in person. https://t.co/zAhWeImwGp
brycehunt9,909594593494106112,Dodgers,1056293504387706880,2018-10-27 21:16:11,TitanicBaseball,1056177307537362944,2018-10-27 13:34:27,A WORLD SERIES WALK OFF HOME RUN!!!!MAX MUNCYS WALK OFF GAME RUN IN THE 18TH INNING IS EVEN BETTER WITH TITANIC MUSIC!!! WHAT A GAME!!! WHAT A WIN FOR THE @DODGERS!!!! https://t.co/vCbe6gv2UM
RobertMSainz,2665819611,Dodgers,1056293504379506689,2018-10-27 21:16:11,Monica4LAUSD,1056086809510260736,2018-10-27 07:34:51,LA DETERMINED! https://t.co/OoceD4Sjaf
highandsteep,2776102895,Dodgers,1056293503892930561,2018-10-27 21:16:10,guccixmedicine,1056076323502751744,2018-10-27 06:53:11,YOURE TELLING ME THAT ELTON JOHN PERFORMED AT THE DODGERS STADIUM ON OCTOBER 26TH AND DRESSED IN HIS ICONIC SPARKLY JERSEY WHICH HARRY JUST SO HAPPENS TO BE WEARING TONIGHT OCTOBER 26TH AT A HALLOWEEN PARTY AT THE SAME TIME THE DODGERS ARE PLAYING IN THE WORLD SERIES. WHAT.
GabbyFoo,189798119,Dodgers,1056293496070361088,2018-10-27 21:16:09,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
delicatekiwi,803919357948661760,Dodgers,1056293494803836928,2018-10-27 21:16:08,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
tracygreen,169005494,Dodgers,1056293491871907840,2018-10-27 21:16:08,alannarizzo,1056273090009686016,2018-10-27 19:55:03,Congrats to @bilbubbles from Modesto CA! Hes on the way to #Game4 with his daughter @paigerrss2! They are both huge #Dodgers  fans &amp; so excited to be in the stands tonite.  Over $14500 was raised for @STARTRescueTeam for animals in need. Way to go guys! https://t.co/r08NYXcZoi
Nacia1D,794519226,Dodgers,1056293490504712193,2018-10-27 21:16:07,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
Lebrot23,1001305958688079874,Dodgers,1056293488017530887,2018-10-27 21:16:07,BNightengale,1056292630919704576,2018-10-27 21:12:42,#Dodgers manager Dave Roberts says hes already 3 cups of coffee deep and says no one on the field should feel tired today after 7 hours:   Its the World Series man. If you cant get up for this man youve got to find something else to do. Were fine.
Ricardz20,827536963,Dodgers,1056293487648403458,2018-10-27 21:16:07,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
B37333309,1051484299332120577,Dodgers,1056293482770391040,2018-10-27 21:16:05,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
saturnshes,1650544838,Dodgers,1056293478894919683,2018-10-27 21:16:05,voguemagazine,1056287531363373056,2018-10-27 20:52:27,Harry Styless Halloween costume was a spot-on imitation of Elton Johns iconic sparkle-covered Dodgers uniform which he originally wore in 1975. https://t.co/QzUHkAf2Ax
gagox7,125102568,Dodgers,1056293463531053057,2018-10-27 21:16:01,Dodgers,1056288506056560641,2018-10-27 20:56:19,Tonights GM. 4 Dodger lineup vs. Red Sox: Freese 1BMuncy 2BTurner 3BMachado SSBellinger CFPuig RFTaylor LFBarnes CHill P#LADetermined  | #WorldSeries https://t.co/Fy2cyfooKf
AndrewChristo_,4711002193,Dodgers,1056293460624330752,2018-10-27 21:16:00,MLBNetwork,1056206637348806656,2018-10-27 15:31:00,You werent dreaming @Dodgers fans!Relive @maxmuncy9s 18th inning walk-off blast via #BallparkCam! https://t.co/kbbtTEVJ14
